field_id,blind_id,present_order,panel,slide,cohort,batch,diet,split,sample_type,x,y,size,score,image,context
s2e8cbe_f09,s2e8cbe,8,9,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,20992,7168,512,,images/s2e8cbe_020992_007168.jpg,context/s2e8cbe_020992_007168.jpg
s2e8cbe_f10,s2e8cbe,8,10,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,24064,7168,512,1.5671447600364834,images/s2e8cbe_024064_007168.jpg,context/s2e8cbe_024064_007168.jpg
s2e8cbe_f11,s2e8cbe,8,11,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,20480,15360,512,1.3418691897158457,images/s2e8cbe_020480_015360.jpg,context/s2e8cbe_020480_015360.jpg
s2e8cbe_f12,s2e8cbe,8,12,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,18432,7168,512,2.2960501535392384,images/s2e8cbe_018432_007168.jpg,context/s2e8cbe_018432_007168.jpg
s2e8cbe_f13,s2e8cbe,8,13,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,28672,7680,512,4.100916798067731,images/s2e8cbe_028672_007680.jpg,context/s2e8cbe_028672_007680.jpg
s2e8cbe_f14,s2e8cbe,8,14,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,13312,15360,512,-1.0194046418320672,images/s2e8cbe_013312_015360.jpg,context/s2e8cbe_013312_015360.jpg
s2e8cbe_f15,s2e8cbe,8,15,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,18944,17408,512,4.802101441013085,images/s2e8cbe_018944_017408.jpg,context/s2e8cbe_018944_017408.jpg
s2e8cbe_f16,s2e8cbe,8,16,R25-264-33,MASH,2025-08-25HE,unknown,train,uniform,25600,7680,512,3.713976842501284,images/s2e8cbe_025600_007680.jpg,context/s2e8cbe_025600_007680.jpg
s2e8cbe_f17,s2e8cbe,8,17,R25-264-33,MASH,2025-08-25HE,unknown,train,repeat,31232,18432,512,2.941331226762733,images/s2e8cbe_031232_018432.jpg,context/s2e8cbe_031232_018432.jpg
s2e8cbe_f18,s2e8cbe,8,18,R25-264-33,MASH,2025-08-25HE,unknown,train,repeat,14336,15872,512,1.451190309916302,images/s2e8cbe_014336_015872.jpg,context/s2e8cbe_014336_015872.jpg
s5bca16_f01,s5bca16,9,1,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,6144,18432,512,5.815169063914909,images/s5bca16_006144_018432.jpg,context/s5bca16_006144_018432.jpg
s5bca16_f02,s5bca16,9,2,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,24064,17920,512,3.79161245597523,images/s5bca16_024064_017920.jpg,context/s5bca16_024064_017920.jpg
s5bca16_f03,s5bca16,9,3,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,14848,17920,512,1.2343183088548653,images/s5bca16_014848_017920.jpg,context/s5bca16_014848_017920.jpg
s5bca16_f04,s5bca16,9,4,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,26112,18432,512,2.269770241010176,images/s5bca16_026112_018432.jpg,context/s5bca16_026112_018432.jpg
s5bca16_f05,s5bca16,9,5,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16384,11776,512,1.8624044222534464,images/s5bca16_016384_011776.jpg,context/s5bca16_016384_011776.jpg
s5bca16_f06,s5bca16,9,6,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,15360,11264,512,2.7195136888376235,images/s5bca16_015360_011264.jpg,context/s5bca16_015360_011264.jpg
s5bca16_f07,s5bca16,9,7,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,10752,18432,512,4.3799342435363995,images/s5bca16_010752_018432.jpg,context/s5bca16_010752_018432.jpg
s5bca16_f08,s5bca16,9,8,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,16896,17920,512,1.22995520796094,images/s5bca16_016896_017920.jpg,context/s5bca16_016896_017920.jpg
s5bca16_f09,s5bca16,9,9,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,9216,11776,512,3.875029031242709,images/s5bca16_009216_011776.jpg,context/s5bca16_009216_011776.jpg
s5bca16_f10,s5bca16,9,10,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,9216,18432,512,,images/s5bca16_009216_018432.jpg,context/s5bca16_009216_018432.jpg
s5bca16_f11,s5bca16,9,11,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,22528,18432,512,5.671243362319234,images/s5bca16_022528_018432.jpg,context/s5bca16_022528_018432.jpg
s5bca16_f12,s5bca16,9,12,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,8704,17920,512,5.355269525560652,images/s5bca16_008704_017920.jpg,context/s5bca16_008704_017920.jpg
s5bca16_f13,s5bca16,9,13,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,25600,17920,512,1.2110113839111802,images/s5bca16_025600_017920.jpg,context/s5bca16_025600_017920.jpg
s5bca16_f14,s5bca16,9,14,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,15872,18944,512,,images/s5bca16_015872_018944.jpg,context/s5bca16_015872_018944.jpg
s5bca16_f15,s5bca16,9,15,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,10240,17920,512,4.754027178424143,images/s5bca16_010240_017920.jpg,context/s5bca16_010240_017920.jpg
s5bca16_f16,s5bca16,9,16,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,uniform,19968,17920,512,5.200846095373777,images/s5bca16_019968_017920.jpg,context/s5bca16_019968_017920.jpg
s5bca16_f17,s5bca16,9,17,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,10240,17920,512,4.754027178424143,images/s5bca16_010240_017920.jpg,context/s5bca16_010240_017920.jpg
s5bca16_f18,s5bca16,9,18,R26-122-22_HE_106,CCl4,2026-04-20_CCl4_HE,unknown,train,repeat,15360,11264,512,2.7195136888376235,images/s5bca16_015360_011264.jpg,context/s5bca16_015360_011264.jpg
sa1ae5e_f01,sa1ae5e,10,1,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,24576,14848,512,,images/sa1ae5e_024576_014848.jpg,context/sa1ae5e_024576_014848.jpg
sa1ae5e_f02,sa1ae5e,10,2,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,20480,18944,512,,images/sa1ae5e_020480_018944.jpg,context/sa1ae5e_020480_018944.jpg
sa1ae5e_f03,sa1ae5e,10,3,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,11264,14848,512,,images/sa1ae5e_011264_014848.jpg,context/sa1ae5e_011264_014848.jpg
sa1ae5e_f04,sa1ae5e,10,4,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,5120,7168,512,,images/sa1ae5e_005120_007168.jpg,context/sa1ae5e_005120_007168.jpg
sa1ae5e_f05,sa1ae5e,10,5,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,23040,15872,512,,images/sa1ae5e_023040_015872.jpg,context/sa1ae5e_023040_015872.jpg
sa1ae5e_f06,sa1ae5e,10,6,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,6656,10240,512,,images/sa1ae5e_006656_010240.jpg,context/sa1ae5e_006656_010240.jpg
sa1ae5e_f07,sa1ae5e,10,7,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,8704,17920,512,,images/sa1ae5e_008704_017920.jpg,context/sa1ae5e_008704_017920.jpg
sa1ae5e_f08,sa1ae5e,10,8,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,13312,16896,512,,images/sa1ae5e_013312_016896.jpg,context/sa1ae5e_013312_016896.jpg
sa1ae5e_f09,sa1ae5e,10,9,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,12800,15872,512,,images/sa1ae5e_012800_015872.jpg,context/sa1ae5e_012800_015872.jpg
sa1ae5e_f10,sa1ae5e,10,10,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,8192,12800,512,,images/sa1ae5e_008192_012800.jpg,context/sa1ae5e_008192_012800.jpg
sa1ae5e_f11,sa1ae5e,10,11,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,5632,5120,512,,images/sa1ae5e_005632_005120.jpg,context/sa1ae5e_005632_005120.jpg
sa1ae5e_f12,sa1ae5e,10,12,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,12800,11776,512,,images/sa1ae5e_012800_011776.jpg,context/sa1ae5e_012800_011776.jpg
sa1ae5e_f13,sa1ae5e,10,13,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,25600,10752,512,,images/sa1ae5e_025600_010752.jpg,context/sa1ae5e_025600_010752.jpg
sa1ae5e_f14,sa1ae5e,10,14,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,10752,21504,512,,images/sa1ae5e_010752_021504.jpg,context/sa1ae5e_010752_021504.jpg
sa1ae5e_f15,sa1ae5e,10,15,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,22528,18432,512,,images/sa1ae5e_022528_018432.jpg,context/sa1ae5e_022528_018432.jpg
sa1ae5e_f16,sa1ae5e,10,16,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,uniform,24576,12800,512,,images/sa1ae5e_024576_012800.jpg,context/sa1ae5e_024576_012800.jpg
sa1ae5e_f17,sa1ae5e,10,17,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,repeat,8192,12800,512,,images/sa1ae5e_008192_012800.jpg,context/sa1ae5e_008192_012800.jpg
sa1ae5e_f18,sa1ae5e,10,18,R22-354_3_WT-CHOW3,ACLY656,2025-03-28_Celina 656D H&E,chow,train,repeat,5632,5120,512,,images/sa1ae5e_005632_005120.jpg,context/sa1ae5e_005632_005120.jpg
s40f5a8_f01,s40f5a8,11,1,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,34816,32256,512,,images/s40f5a8_034816_032256.jpg,context/s40f5a8_034816_032256.jpg
s40f5a8_f02,s40f5a8,11,2,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,12800,24064,512,,images/s40f5a8_012800_024064.jpg,context/s40f5a8_012800_024064.jpg
s40f5a8_f03,s40f5a8,11,3,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,28160,15360,512,,images/s40f5a8_028160_015360.jpg,context/s40f5a8_028160_015360.jpg
s40f5a8_f04,s40f5a8,11,4,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,46592,18432,512,,images/s40f5a8_046592_018432.jpg,context/s40f5a8_046592_018432.jpg
s40f5a8_f05,s40f5a8,11,5,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,13824,3584,512,,images/s40f5a8_013824_003584.jpg,context/s40f5a8_013824_003584.jpg
s40f5a8_f06,s40f5a8,11,6,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,22528,29184,512,,images/s40f5a8_022528_029184.jpg,context/s40f5a8_022528_029184.jpg
s40f5a8_f07,s40f5a8,11,7,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,29184,5120,512,,images/s40f5a8_029184_005120.jpg,context/s40f5a8_029184_005120.jpg
s40f5a8_f08,s40f5a8,11,8,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,4096,14336,512,,images/s40f5a8_004096_014336.jpg,context/s40f5a8_004096_014336.jpg
s40f5a8_f09,s40f5a8,11,9,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,32768,6656,512,,images/s40f5a8_032768_006656.jpg,context/s40f5a8_032768_006656.jpg
s40f5a8_f10,s40f5a8,11,10,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,37376,31232,512,,images/s40f5a8_037376_031232.jpg,context/s40f5a8_037376_031232.jpg
s40f5a8_f11,s40f5a8,11,11,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,32768,24064,512,,images/s40f5a8_032768_024064.jpg,context/s40f5a8_032768_024064.jpg
s40f5a8_f12,s40f5a8,11,12,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,17408,23552,512,,images/s40f5a8_017408_023552.jpg,context/s40f5a8_017408_023552.jpg
s40f5a8_f13,s40f5a8,11,13,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,15872,20992,512,,images/s40f5a8_015872_020992.jpg,context/s40f5a8_015872_020992.jpg
s40f5a8_f14,s40f5a8,11,14,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,24576,27136,512,,images/s40f5a8_024576_027136.jpg,context/s40f5a8_024576_027136.jpg
s40f5a8_f15,s40f5a8,11,15,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,27648,10240,512,,images/s40f5a8_027648_010240.jpg,context/s40f5a8_027648_010240.jpg
s40f5a8_f16,s40f5a8,11,16,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,uniform,13824,25088,512,,images/s40f5a8_013824_025088.jpg,context/s40f5a8_013824_025088.jpg
s40f5a8_f17,s40f5a8,11,17,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,repeat,13824,3584,512,,images/s40f5a8_013824_003584.jpg,context/s40f5a8_013824_003584.jpg
s40f5a8_f18,s40f5a8,11,18,R25-079_5_HE,unknown,2025-03-07_Jaya HE,unknown,train,repeat,37376,31232,512,,images/s40f5a8_037376_031232.jpg,context/s40f5a8_037376_031232.jpg
s5c5cdf_f01,s5c5cdf,12,1,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,11776,16896,512,,images/s5c5cdf_011776_016896.jpg,context/s5c5cdf_011776_016896.jpg
s5c5cdf_f02,s5c5cdf,12,2,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,18944,11264,512,,images/s5c5cdf_018944_011264.jpg,context/s5c5cdf_018944_011264.jpg
s5c5cdf_f03,s5c5cdf,12,3,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,19456,14848,512,,images/s5c5cdf_019456_014848.jpg,context/s5c5cdf_019456_014848.jpg
s5c5cdf_f04,s5c5cdf,12,4,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,13824,7680,512,,images/s5c5cdf_013824_007680.jpg,context/s5c5cdf_013824_007680.jpg
s5c5cdf_f05,s5c5cdf,12,5,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,14336,18432,512,,images/s5c5cdf_014336_018432.jpg,context/s5c5cdf_014336_018432.jpg
s5c5cdf_f06,s5c5cdf,12,6,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,17920,4608,512,,images/s5c5cdf_017920_004608.jpg,context/s5c5cdf_017920_004608.jpg
s5c5cdf_f07,s5c5cdf,12,7,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,24576,9728,512,,images/s5c5cdf_024576_009728.jpg,context/s5c5cdf_024576_009728.jpg
s5c5cdf_f08,s5c5cdf,12,8,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,14336,3072,512,,images/s5c5cdf_014336_003072.jpg,context/s5c5cdf_014336_003072.jpg
s5c5cdf_f09,s5c5cdf,12,9,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,13312,5632,512,,images/s5c5cdf_013312_005632.jpg,context/s5c5cdf_013312_005632.jpg
s5c5cdf_f10,s5c5cdf,12,10,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,20480,5632,512,,images/s5c5cdf_020480_005632.jpg,context/s5c5cdf_020480_005632.jpg
s5c5cdf_f11,s5c5cdf,12,11,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,17920,8704,512,,images/s5c5cdf_017920_008704.jpg,context/s5c5cdf_017920_008704.jpg
s5c5cdf_f12,s5c5cdf,12,12,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,19968,7168,512,,images/s5c5cdf_019968_007168.jpg,context/s5c5cdf_019968_007168.jpg
s5c5cdf_f13,s5c5cdf,12,13,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,18432,17920,512,,images/s5c5cdf_018432_017920.jpg,context/s5c5cdf_018432_017920.jpg
s5c5cdf_f14,s5c5cdf,12,14,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,23552,10752,512,,images/s5c5cdf_023552_010752.jpg,context/s5c5cdf_023552_010752.jpg
s5c5cdf_f15,s5c5cdf,12,15,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,9728,9728,512,,images/s5c5cdf_009728_009728.jpg,context/s5c5cdf_009728_009728.jpg
s5c5cdf_f16,s5c5cdf,12,16,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,uniform,7168,9216,512,,images/s5c5cdf_007168_009216.jpg,context/s5c5cdf_007168_009216.jpg
s5c5cdf_f17,s5c5cdf,12,17,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,repeat,17920,4608,512,,images/s5c5cdf_017920_004608.jpg,context/s5c5cdf_017920_004608.jpg
s5c5cdf_f18,s5c5cdf,12,18,R25-151_11_HE,unknown,2025-04-29HE,unknown,train,repeat,19968,7168,512,,images/s5c5cdf_019968_007168.jpg,context/s5c5cdf_019968_007168.jpg
sb0af2e_f01,sb0af2e,13,1,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,10240,7168,512,,images/sb0af2e_010240_007168.jpg,context/sb0af2e_010240_007168.jpg
sb0af2e_f02,sb0af2e,13,2,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,29696,5632,512,,images/sb0af2e_029696_005632.jpg,context/sb0af2e_029696_005632.jpg
sb0af2e_f03,sb0af2e,13,3,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,29696,14848,512,,images/sb0af2e_029696_014848.jpg,context/sb0af2e_029696_014848.jpg
sb0af2e_f04,sb0af2e,13,4,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,24064,11776,512,,images/sb0af2e_024064_011776.jpg,context/sb0af2e_024064_011776.jpg
sb0af2e_f05,sb0af2e,13,5,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,8704,2560,512,,images/sb0af2e_008704_002560.jpg,context/sb0af2e_008704_002560.jpg
sb0af2e_f06,sb0af2e,13,6,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,28160,23040,512,,images/sb0af2e_028160_023040.jpg,context/sb0af2e_028160_023040.jpg
sb0af2e_f07,sb0af2e,13,7,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,15360,9728,512,,images/sb0af2e_015360_009728.jpg,context/sb0af2e_015360_009728.jpg
sb0af2e_f08,sb0af2e,13,8,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,17408,8704,512,,images/sb0af2e_017408_008704.jpg,context/sb0af2e_017408_008704.jpg
sb0af2e_f09,sb0af2e,13,9,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,27136,6656,512,,images/sb0af2e_027136_006656.jpg,context/sb0af2e_027136_006656.jpg
sb0af2e_f10,sb0af2e,13,10,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,29184,21504,512,,images/sb0af2e_029184_021504.jpg,context/sb0af2e_029184_021504.jpg
sb0af2e_f11,sb0af2e,13,11,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,14336,10240,512,,images/sb0af2e_014336_010240.jpg,context/sb0af2e_014336_010240.jpg
sb0af2e_f12,sb0af2e,13,12,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,37376,21504,512,,images/sb0af2e_037376_021504.jpg,context/sb0af2e_037376_021504.jpg
sb0af2e_f13,sb0af2e,13,13,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,31232,23040,512,,images/sb0af2e_031232_023040.jpg,context/sb0af2e_031232_023040.jpg
sb0af2e_f14,sb0af2e,13,14,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,27648,5632,512,,images/sb0af2e_027648_005632.jpg,context/sb0af2e_027648_005632.jpg
sb0af2e_f15,sb0af2e,13,15,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,30208,27648,512,,images/sb0af2e_030208_027648.jpg,context/sb0af2e_030208_027648.jpg
sb0af2e_f16,sb0af2e,13,16,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,uniform,3584,17920,512,,images/sb0af2e_003584_017920.jpg,context/sb0af2e_003584_017920.jpg
sb0af2e_f17,sb0af2e,13,17,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,repeat,37376,21504,512,,images/sb0af2e_037376_021504.jpg,context/sb0af2e_037376_021504.jpg
sb0af2e_f18,sb0af2e,13,18,R25-223-11_HE,unknown,2025-07-09_Evelyn_HE,unknown,train,repeat,27648,5632,512,,images/sb0af2e_027648_005632.jpg,context/sb0af2e_027648_005632.jpg
s69fafc_f01,s69fafc,14,1,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,13824,8192,512,,images/s69fafc_013824_008192.jpg,context/s69fafc_013824_008192.jpg
s69fafc_f02,s69fafc,14,2,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,10752,8192,512,,images/s69fafc_010752_008192.jpg,context/s69fafc_010752_008192.jpg
s69fafc_f03,s69fafc,14,3,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,16384,14848,512,,images/s69fafc_016384_014848.jpg,context/s69fafc_016384_014848.jpg
s69fafc_f04,s69fafc,14,4,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,19456,22528,512,,images/s69fafc_019456_022528.jpg,context/s69fafc_019456_022528.jpg
s69fafc_f05,s69fafc,14,5,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,13312,18944,512,,images/s69fafc_013312_018944.jpg,context/s69fafc_013312_018944.jpg
s69fafc_f06,s69fafc,14,6,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,32256,15872,512,,images/s69fafc_032256_015872.jpg,context/s69fafc_032256_015872.jpg
s69fafc_f07,s69fafc,14,7,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,13312,26624,512,,images/s69fafc_013312_026624.jpg,context/s69fafc_013312_026624.jpg
s69fafc_f08,s69fafc,14,8,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,9728,4608,512,,images/s69fafc_009728_004608.jpg,context/s69fafc_009728_004608.jpg
s69fafc_f09,s69fafc,14,9,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,19456,3584,512,,images/s69fafc_019456_003584.jpg,context/s69fafc_019456_003584.jpg
s69fafc_f10,s69fafc,14,10,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,32768,14848,512,,images/s69fafc_032768_014848.jpg,context/s69fafc_032768_014848.jpg
s69fafc_f11,s69fafc,14,11,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,16384,23040,512,,images/s69fafc_016384_023040.jpg,context/s69fafc_016384_023040.jpg
s69fafc_f12,s69fafc,14,12,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,30208,8192,512,,images/s69fafc_030208_008192.jpg,context/s69fafc_030208_008192.jpg
s69fafc_f13,s69fafc,14,13,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,20992,7168,512,,images/s69fafc_020992_007168.jpg,context/s69fafc_020992_007168.jpg
s69fafc_f14,s69fafc,14,14,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,17408,10240,512,,images/s69fafc_017408_010240.jpg,context/s69fafc_017408_010240.jpg
s69fafc_f15,s69fafc,14,15,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,8192,18432,512,,images/s69fafc_008192_018432.jpg,context/s69fafc_008192_018432.jpg
s69fafc_f16,s69fafc,14,16,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,uniform,22528,4608,512,,images/s69fafc_022528_004608.jpg,context/s69fafc_022528_004608.jpg
s69fafc_f17,s69fafc,14,17,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,repeat,16384,23040,512,,images/s69fafc_016384_023040.jpg,context/s69fafc_016384_023040.jpg
s69fafc_f18,s69fafc,14,18,R22--063-8_HE,unknown,2025-09-24HE,unknown,train,repeat,22528,4608,512,,images/s69fafc_022528_004608.jpg,context/s69fafc_022528_004608.jpg
se8d65b_f01,se8d65b,15,1,R25-345-20,unknown,2025-11-14HE,unknown,train,uniform,24576,22016,512,3.1613757954735213,images/se8d65b_024576_022016.jpg,context/se8d65b_024576_022016.jpg
se8d65b_f02,se8d65b,15,2,R25-345-20,unknown,2025-11-14HE,unknown,train,uniform,8192,23040,512,1.0900337793506505,images/se8d65b_008192_023040.jpg,context/se8d65b_008192_023040.jpg
se8d65b_f03,se8d65b,15,3,R25-345-20,unknown,2025-11-14HE,unknown,train,uniform,18432,24064,512,3.82347519741427,images/se8d65b_018432_024064.jpg,context/se8d65b_018432_024064.jpg
se8d65b_f04,se8d65b,15,4,R25-345-20,unknown,2025-11-14HE,unknown,train,uniform,12800,23552,512,3.0487456743514154,images/se8d65b_012800_023552.jpg,context/se8d65b_012800_023552.jpg
