x,y,size,tissue_fraction,score,n_scored_cells,tile_id,frame_tiles,frame_patches,slide,cohort,batch,diet,scored,score_pct,split
10240,22528,512,1.0,,0,R25-264-1_x010240_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
10752,22528,512,1.0,,0,R25-264-1_x010752_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
11264,22528,512,1.0,,0,R25-264-1_x011264_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
11776,22528,512,1.0,,0,R25-264-1_x011776_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
12288,22528,512,1.0,,0,R25-264-1_x012288_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
12800,22528,512,1.0,1.1346747195733504,1,R25-264-1_x012800_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,75.0,train
13312,22528,512,1.0,,0,R25-264-1_x013312_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
13824,22528,512,1.0,1.6055540954136318,1,R25-264-1_x013824_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,80.36,train
14336,22528,512,1.0,-1.3564238166864646,1,R25-264-1_x014336_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,25.6,train
14848,22528,512,1.0,,0,R25-264-1_x014848_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
15360,22528,512,1.0,,0,R25-264-1_x015360_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
15872,22528,512,1.0,,0,R25-264-1_x015872_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
16384,22528,512,1.0,,0,R25-264-1_x016384_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
16896,22528,512,1.0,,0,R25-264-1_x016896_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
17408,22528,512,1.0,,0,R25-264-1_x017408_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
17920,22528,512,1.0,-1.1300818355903872,2,R25-264-1_x017920_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,30.95,train
18432,22528,512,1.0,,0,R25-264-1_x018432_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
18944,22528,512,1.0,0.6426200772479579,3,R25-264-1_x018944_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,67.86,train
19456,22528,512,1.0,-2.1214028865297236,1,R25-264-1_x019456_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,15.48,train
19968,22528,512,1.0,2.0399196733819727,1,R25-264-1_x019968_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,85.71,train
20480,22528,512,1.0,1.1943370538099114,2,R25-264-1_x020480_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,76.19,train
20992,22528,512,1.0,,0,R25-264-1_x020992_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
21504,22528,512,1.0,,0,R25-264-1_x021504_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
22016,22528,512,1.0,,0,R25-264-1_x022016_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
22528,22528,512,1.0,,0,R25-264-1_x022528_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
23040,22528,512,1.0,0.5045243628680249,2,R25-264-1_x023040_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,64.29,train
23552,22528,512,1.0,1.5466260720353733,1,R25-264-1_x023552_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,79.17,train
24064,22528,512,1.0,,0,R25-264-1_x024064_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
24576,22528,512,1.0,,0,R25-264-1_x024576_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25088,22528,512,1.0,,0,R25-264-1_x025088_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25600,22528,512,1.0,-6.386217172850731,1,R25-264-1_x025600_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,2.98,train
26112,22528,512,1.0,,0,R25-264-1_x026112_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
26624,22528,512,1.0,,0,R25-264-1_x026624_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
27136,22528,512,1.0,,0,R25-264-1_x027136_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
27648,22528,512,1.0,2.806585670256493,3,R25-264-1_x027648_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,92.86,train
28160,22528,512,1.0,-0.4471859757689533,2,R25-264-1_x028160_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,43.45,train
28672,22528,512,1.0,2.895248853675896,5,R25-264-1_x028672_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,93.45,train
29184,22528,512,1.0,1.0427118570428873,3,R25-264-1_x029184_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,72.62,train
29696,22528,512,1.0,-0.5971075977877263,1,R25-264-1_x029696_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,41.07,train
30208,22528,512,1.0,0.364492241282889,1,R25-264-1_x030208_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,61.9,train
30720,22528,512,1.0,-1.4360574286796868,2,R25-264-1_x030720_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,23.21,train
31232,22528,512,1.0,-1.7582807800921083,1,R25-264-1_x031232_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,20.83,train
31744,22528,512,1.0,-3.508331714177523,2,R25-264-1_x031744_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,8.33,train
32256,22528,512,1.0,-4.1561304413562254,2,R25-264-1_x032256_y022528,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,5.36,train
5120,23040,512,1.0,,0,R25-264-1_x005120_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
5632,23040,512,1.0,,0,R25-264-1_x005632_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
6144,23040,512,1.0,,0,R25-264-1_x006144_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
6656,23040,512,1.0,-0.9041632781733148,1,R25-264-1_x006656_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,35.12,train
7168,23040,512,1.0,,0,R25-264-1_x007168_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
7680,23040,512,1.0,-2.663811165310516,1,R25-264-1_x007680_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,11.9,train
8192,23040,512,1.0,,0,R25-264-1_x008192_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
8704,23040,512,1.0,,0,R25-264-1_x008704_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
9216,23040,512,1.0,,0,R25-264-1_x009216_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
9728,23040,512,1.0,-1.211577276201432,2,R25-264-1_x009728_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,29.76,train
10240,23040,512,1.0,,0,R25-264-1_x010240_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
10752,23040,512,1.0,,0,R25-264-1_x010752_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
11264,23040,512,1.0,-3.161964623048715,1,R25-264-1_x011264_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,9.52,train
11776,23040,512,1.0,,0,R25-264-1_x011776_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
12288,23040,512,1.0,,0,R25-264-1_x012288_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
12800,23040,512,1.0,,0,R25-264-1_x012800_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
13312,23040,512,1.0,,0,R25-264-1_x013312_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
13824,23040,512,1.0,-1.315772136136239,1,R25-264-1_x013824_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,26.19,train
14336,23040,512,1.0,,0,R25-264-1_x014336_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
14848,23040,512,1.0,-2.2426924406163953,2,R25-264-1_x014848_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,14.29,train
15360,23040,512,1.0,,0,R25-264-1_x015360_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
15872,23040,512,1.0,,0,R25-264-1_x015872_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
16384,23040,512,1.0,-0.4049369143563515,2,R25-264-1_x016384_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,44.05,train
16896,23040,512,1.0,1.3478434867029985,1,R25-264-1_x016896_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,77.98,train
17408,23040,512,1.0,,0,R25-264-1_x017408_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
17920,23040,512,1.0,-1.057475326056478,4,R25-264-1_x017920_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,33.33,train
18432,23040,512,1.0,-4.500607077874425,1,R25-264-1_x018432_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,4.17,train
18944,23040,512,1.0,0.4462569300682533,4,R25-264-1_x018944_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,63.1,train
19456,23040,512,1.0,3.238409191811706,1,R25-264-1_x019456_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,96.43,train
19968,23040,512,1.0,2.6870082922189735,4,R25-264-1_x019968_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,92.26,train
20480,23040,512,1.0,1.788940502022541,1,R25-264-1_x020480_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,83.93,train
20992,23040,512,1.0,,0,R25-264-1_x020992_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
21504,23040,512,1.0,,0,R25-264-1_x021504_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
22016,23040,512,1.0,,0,R25-264-1_x022016_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
22528,23040,512,1.0,,0,R25-264-1_x022528_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
23040,23040,512,1.0,-0.2911899512499453,1,R25-264-1_x023040_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,47.62,train
23552,23040,512,1.0,,0,R25-264-1_x023552_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
24064,23040,512,1.0,-1.3886696086973656,1,R25-264-1_x024064_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,24.4,train
24576,23040,512,1.0,,0,R25-264-1_x024576_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25088,23040,512,1.0,,0,R25-264-1_x025088_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25600,23040,512,1.0,-0.0704821638708288,1,R25-264-1_x025600_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,51.79,train
26112,23040,512,1.0,,0,R25-264-1_x026112_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
26624,23040,512,1.0,,0,R25-264-1_x026624_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
27136,23040,512,1.0,,0,R25-264-1_x027136_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
27648,23040,512,1.0,-1.823795432677409,1,R25-264-1_x027648_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,17.86,train
28160,23040,512,1.0,,0,R25-264-1_x028160_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
28672,23040,512,1.0,0.6859878578409941,7,R25-264-1_x028672_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,69.64,train
29184,23040,512,1.0,,0,R25-264-1_x029184_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
29696,23040,512,1.0,,0,R25-264-1_x029696_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
30208,23040,512,1.0,,0,R25-264-1_x030208_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
30720,23040,512,1.0,,0,R25-264-1_x030720_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
31232,23040,512,1.0,-2.893512443564553,1,R25-264-1_x031232_y023040,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,10.71,train
16384,23552,512,1.0,,0,R25-264-1_x016384_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
16896,23552,512,1.0,,0,R25-264-1_x016896_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
17408,23552,512,1.0,,0,R25-264-1_x017408_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
17920,23552,512,1.0,,0,R25-264-1_x017920_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
18432,23552,512,1.0,,0,R25-264-1_x018432_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
18944,23552,512,1.0,3.2065809991217256,2,R25-264-1_x018944_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,95.83,train
19456,23552,512,1.0,-6.000754985263237,1,R25-264-1_x019456_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,3.57,train
19968,23552,512,1.0,-1.8124168432851209,3,R25-264-1_x019968_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,18.45,train
20480,23552,512,1.0,,0,R25-264-1_x020480_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
20992,23552,512,1.0,,0,R25-264-1_x020992_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
21504,23552,512,1.0,,0,R25-264-1_x021504_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
22016,23552,512,1.0,0.1614871023424749,1,R25-264-1_x022016_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,57.14,train
22528,23552,512,1.0,,0,R25-264-1_x022528_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
23040,23552,512,1.0,,0,R25-264-1_x023040_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
23552,23552,512,1.0,,0,R25-264-1_x023552_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
24064,23552,512,1.0,,0,R25-264-1_x024064_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
24576,23552,512,1.0,3.3063869237599737,1,R25-264-1_x024576_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,97.02,train
25088,23552,512,1.0,,0,R25-264-1_x025088_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25600,23552,512,1.0,,0,R25-264-1_x025600_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
26112,23552,512,1.0,,0,R25-264-1_x026112_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
26624,23552,512,1.0,-0.8639684232613352,1,R25-264-1_x026624_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,36.31,train
27136,23552,512,1.0,,0,R25-264-1_x027136_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
27648,23552,512,1.0,-1.9637342802569056,2,R25-264-1_x027648_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,16.07,train
28160,23552,512,1.0,0.6115915555654715,2,R25-264-1_x028160_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,66.67,train
28672,23552,512,1.0,0.2682472981854567,2,R25-264-1_x028672_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,58.93,train
29184,23552,512,1.0,-0.7043807692703401,1,R25-264-1_x029184_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,38.1,train
29696,23552,512,1.0,,0,R25-264-1_x029696_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
30208,23552,512,1.0,,0,R25-264-1_x030208_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
30720,23552,512,1.0,,0,R25-264-1_x030720_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
31232,23552,512,1.0,,0,R25-264-1_x031232_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
31744,23552,512,1.0,,0,R25-264-1_x031744_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
32256,23552,512,1.0,3.647648175408973,1,R25-264-1_x032256_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,98.81,train
32768,23552,512,1.0,,0,R25-264-1_x032768_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
33280,23552,512,1.0,,0,R25-264-1_x033280_y023552,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
5120,24064,512,0.9982,-0.0673734377046228,1,R25-264-1_x005120_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,52.38,train
5632,24064,512,1.0,,0,R25-264-1_x005632_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
6144,24064,512,1.0,,0,R25-264-1_x006144_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
6656,24064,512,1.0,1.2705105605063596,2,R25-264-1_x006656_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,77.38,train
7168,24064,512,1.0,-0.4592774931541962,1,R25-264-1_x007168_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,42.86,train
7680,24064,512,1.0,,0,R25-264-1_x007680_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
8192,24064,512,1.0,,0,R25-264-1_x008192_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
8704,24064,512,1.0,-0.6346897974420004,1,R25-264-1_x008704_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,39.29,train
9216,24064,512,1.0,,0,R25-264-1_x009216_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
9728,24064,512,1.0,0.0137959641255327,1,R25-264-1_x009728_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,52.98,train
10240,24064,512,1.0,-0.6013840849939437,1,R25-264-1_x010240_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,40.48,train
10752,24064,512,1.0,,0,R25-264-1_x010752_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
11264,24064,512,1.0,,0,R25-264-1_x011264_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
11776,24064,512,1.0,-4.308584130638258,1,R25-264-1_x011776_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,4.76,train
12288,24064,512,1.0,,0,R25-264-1_x012288_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
12800,24064,512,1.0,1.161626912958146,1,R25-264-1_x012800_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,75.6,train
13312,24064,512,1.0,,0,R25-264-1_x013312_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
13824,24064,512,1.0,-1.7843096993675995,1,R25-264-1_x013824_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,19.64,train
14336,24064,512,1.0,,0,R25-264-1_x014336_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
14848,24064,512,1.0,,0,R25-264-1_x014848_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
15360,24064,512,1.0,-2.2207738445482046,1,R25-264-1_x015360_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,14.88,train
15872,24064,512,1.0,2.953999874713959,2,R25-264-1_x015872_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,95.24,train
16384,24064,512,1.0,,0,R25-264-1_x016384_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
16896,24064,512,1.0,,0,R25-264-1_x016896_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
17408,24064,512,1.0,-0.3756781919072443,1,R25-264-1_x017408_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,44.64,train
17920,24064,512,1.0,0.2713526607733377,5,R25-264-1_x017920_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,59.52,train
18432,24064,512,1.0,,0,R25-264-1_x018432_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
18944,24064,512,1.0,,0,R25-264-1_x018944_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
19456,24064,512,1.0,,0,R25-264-1_x019456_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
19968,24064,512,1.0,,0,R25-264-1_x019968_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
20480,24064,512,1.0,-7.5305372564982545,1,R25-264-1_x020480_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,1.79,train
20992,24064,512,1.0,-1.884171423893732,1,R25-264-1_x020992_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,17.26,train
21504,24064,512,1.0,-0.8951790066297274,1,R25-264-1_x021504_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,35.71,train
22016,24064,512,1.0,,0,R25-264-1_x022016_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
22528,24064,512,1.0,1.1166518520351223,1,R25-264-1_x022528_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,74.4,train
23040,24064,512,1.0,,0,R25-264-1_x023040_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
23552,24064,512,1.0,,0,R25-264-1_x023552_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
24064,24064,512,1.0,,0,R25-264-1_x024064_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
24576,24064,512,1.0,,0,R25-264-1_x024576_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25088,24064,512,1.0,,0,R25-264-1_x025088_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
25600,24064,512,1.0,-3.5096924782132146,1,R25-264-1_x025600_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,7.74,train
26112,24064,512,1.0,,0,R25-264-1_x026112_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
26624,24064,512,1.0,,0,R25-264-1_x026624_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
27136,24064,512,1.0,1.4343554350502803,2,R25-264-1_x027136_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,78.57,train
27648,24064,512,1.0,,0,R25-264-1_x027648_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
28160,24064,512,1.0,2.9309858260990045,2,R25-264-1_x028160_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,94.05,train
28672,24064,512,1.0,,0,R25-264-1_x028672_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
29184,24064,512,1.0,,0,R25-264-1_x029184_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
29696,24064,512,1.0,,0,R25-264-1_x029696_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
30208,24064,512,1.0,,0,R25-264-1_x030208_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
30720,24064,512,1.0,,0,R25-264-1_x030720_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
31232,24064,512,1.0,,0,R25-264-1_x031232_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
31744,24064,512,1.0,-3.817246272684139,1,R25-264-1_x031744_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,5.95,train
32256,24064,512,1.0,,0,R25-264-1_x032256_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
32768,24064,512,1.0,-1.123686516113456,2,R25-264-1_x032768_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,31.55,train
33280,24064,512,1.0,1.6038338393484874,1,R25-264-1_x033280_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,79.76,train
33792,24064,512,0.9192,-1.0400807207965013,1,R25-264-1_x033792_y024064,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,33.93,train
5120,24576,512,0.8512,-2.864287315235372,1,R25-264-1_x005120_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,11.31,train
5632,24576,512,1.0,-0.3425663596616485,1,R25-264-1_x005632_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,45.83,train
6144,24576,512,1.0,,0,R25-264-1_x006144_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
6656,24576,512,1.0,0.5490215965461934,1,R25-264-1_x006656_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,66.07,train
7168,24576,512,1.0,,0,R25-264-1_x007168_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
7680,24576,512,1.0,,0,R25-264-1_x007680_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,0.0,train
8192,24576,512,1.0,-3.429591987392707,1,R25-264-1_x008192_y024576,394,1,R25-264-1,MASH,2025-08-25HE,unknown,True,8.93,train
